TemperaturaMaxC,TemperaturaPromC,TemperaturaMinC,HumedadMax,HumedadProm,HumedadMin,VientoMaxKMXH,VientoPromKMXH,PrecipitacionMM,Eventos
17,12,8,93,72,41,11,3,0,0
17,9,1,100,67,37,13,3,0,0
17,9,2,100,72,45,13,3,0,0
17,8,0,87,58,32,19,3,0,0
17,9,1,93,62,30,8,5,0,0
17,7,-2,93,56,26,8,5,0,0
17,11,5,93,71,45,10,5,0,0
17,9,2,100,75,42,10,5,0,0
17,7,-2,86,63,27,10,5,0,0
17,8,0,100,72,31,10,5,0,0
17,8,-2,100,73,26,10,5,0,0
17,11,4,100,83,49,10,5,0,0
17,7,-3,100,66,17,10,5,0,0
17,7,-4,86,54,13,10,5,0,0
17,9,1,100,72,31,10,5,0,0
17,10,3,93,71,45,11,5,0,0
17,8,0,93,66,36,11,5,0,0
17,7,-2,100,64,30,11,5,0,0
17,10,3,100,66,34,11,5,0,0
17,10,4,93,66,34,11,5,0,0
17,11,5,100,82,55,11,5,0,0
17,9,1,100,81,48,11,5,0,0
17,13,10,100,79,52,11,5,0,0
17,10,4,100,74,45,11,5,0,0
17,9,2,100,76,42,11,5,0,0
17,9,2,93,62,19,11,5,0,0
17,8,0,87,58,27,13,5,0,0
17,9,1,87,43,20,13,5,0,0
17,9,2,93,75,48,13,5,0,0
17,9,1,100,77,48,13,5,0,0
17,9,1,87,60,31,13,5,0,0
17,9,1,75,48,27,13,5,0,0
17,8,0,80,48,15,13,5,0,0
17,9,0,100,73,29,13,5,0,0
17,7,-2,93,60,20,14,5,0,0
17,10,3,100,74,45,14,5,0,0
17,11,4,81,63,33,14,5,0,0
17,9,2,93,67,31,14,5,0,0
17,13,11,100,80,63,16,5,0,0
17,7,-2,93,62,30,16,5,0,0
17,9,2,93,70,42,16,5,0,0
17,13,11,100,81,55,16,5,0,0
17,9,2,100,71,39,19,5,0,0
17,11,6,81,62,42,19,5,0,0
17,12,8,100,87,64,19,5,0,0
17,8,-1,100,78,48,24,5,0,0
17,12,8,100,84,60,27,5,0,0
17,8,-1,93,70,29,10,6,0,0
17,12,7,100,75,48,11,6,0,0
17,9,1,100,74,45,11,6,0,0
17,8,0,87,60,26,11,6,0,0
17,7,-2,86,60,27,11,6,0,0
17,10,4,76,56,39,13,6,0,0
17,7,-2,93,72,27,13,6,0,0
17,9,1,100,63,34,14,6,0,0
17,8,-1,87,67,36,14,6,0,0
17,9,1,87,66,42,14,6,0,0
17,10,4,100,73,42,14,6,0,0
17,9,2,100,70,32,14,6,0,0
17,12,7,100,75,42,16,6,0,0
17,9,1,81,51,27,16,6,0,0
17,9,2,70,40,22,16,6,0,0
17,8,0,93,66,37,19,6,0,0
17,9,2,100,77,48,21,6,0,0
17,10,4,87,60,31,21,6,0,0
17,10,4,93,67,39,26,6,0,0
17,10,4,93,69,52,13,8,0,0
17,9,1,93,69,34,13,8,0,0
17,10,3,100,84,55,14,8,0,0
17,9,2,81,52,27,14,8,0,0
17,10,4,100,78,48,14,8,0,0
17,9,2,93,67,42,16,8,0,0
17,13,9,76,65,48,16,8,0,0
17,9,2,93,65,39,16,8,0,0
17,10,4,93,56,39,19,8,0,0
17,9,2,87,54,32,19,8,0,0
17,11,5,100,58,32,19,8,0,0
17,11,6,93,63,39,21,8,0,0
17,9,1,93,55,29,23,8,0,0
17,10,4,87,60,30,23,8,0,0
17,8,0,87,64,42,26,8,0,0
17,9,2,93,64,34,29,8,0,0
17,9,2,87,58,30,16,10,0,0
17,12,8,71,55,34,19,10,0,0
17,12,8,100,84,67,21,10,0,0
17,12,8,94,61,38,23,10,0,0
17,12,7,100,67,34,23,10,0,0
17,12,7,93,67,38,23,10,0,0
17,10,4,87,59,34,32,10,0,0
17,13,10,94,73,45,34,10,0,0
17,9,1,93,60,23,19,11,0,0
17,14,12,94,77,62,19,11,0,0
17,13,10,94,71,48,23,11,0,0
17,9,1,81,47,24,24,11,0,0
17,13,9,88,77,55,27,11,0,0
17,11,6,76,52,34,27,11,0,0
17,9,2,81,52,27,34,11,0,0
17,13,10,82,57,42,35,11,0,0
17,11,6,87,64,39,35,11,0,0
17,10,4,75,49,16,40,11,0,0
17,12,8,94,73,52,24,13,0,0
17,12,8,87,59,37,27,13,0,0
17,11,6,87,55,30,27,13,0,0
17,12,7,76,48,23,32,14,0,0
17,14,13,94,75,55,35,14,0,0
17,11,6,93,70,52,37,14,0,0
17,9,2,70,46,22,24,16,0,0
17,13,9,72,48,31,24,16,0,0
17,11,6,100,60,27,26,16,0,0
17,12,7,87,57,34,32,16,0,0
17,14,12,94,79,63,34,16,0,0
17,13,10,88,66,45,34,16,0,0
17,13,9,82,56,31,48,16,0,0
17,11,5,76,54,39,27,18,0,0
17,11,5,76,49,30,32,18,0,0
17,13,11,94,66,39,34,18,0,0
17,13,9,77,45,20,35,18,0,0
17,14,11,94,73,42,42,18,0,0
17,13,11,94,77,59,29,19,0,0
17,12,8,82,55,25,29,19,0,0
17,14,12,100,83,63,32,19,0,0
17,12,8,76,57,32,32,19,0,0
17,13,10,71,59,42,37,19,0,0
17,14,12,82,67,52,39,19,0,0
17,13,9,94,76,56,39,19,0,0
17,13,10,94,82,68,29,21,0,0
17,13,10,72,62,55,32,21,0,0
17,13,9,88,57,28,35,21,0,0
17,12,8,58,48,32,37,21,0,0
17,12,7,57,39,16,47,26,0,0
17,12,7,81,59,48,47,29,0,0
16,9,3,100,75,48,10,2,0,0
16,8,1,87,69,36,6,3,0,0
16,9,2,100,75,45,6,3,0,0
16,7,-2,100,77,31,8,3,0,0
16,7,-2,93,72,34,8,3,0,0
16,9,2,93,73,39,8,3,0,0
16,9,2,100,83,52,8,3,0,0
16,8,1,93,77,48,8,3,0,0
16,11,7,100,82,63,8,3,0,0
16,8,1,100,66,31,10,3,0,0
16,8,0,100,78,45,10,3,0,0
16,10,5,100,85,55,10,3,0,0
16,6,-4,93,68,34,10,3,0,0
16,13,10,100,85,68,10,3,0,0
16,9,2,100,72,48,11,3,0,0
16,9,2,87,75,48,11,3,0,0
16,8,1,100,64,22,11,3,0,0
16,8,1,93,78,48,11,3,0,0
16,8,0,93,67,29,11,3,0,0
16,12,9,100,80,59,11,3,0,0
16,7,-2,100,71,31,11,3,0,0
16,11,7,100,81,44,11,3,0,0
16,10,4,87,78,55,13,3,0,0
16,10,4,100,80,52,13,3,0,0
16,13,10,94,83,52,16,3,0,0
16,12,8,100,79,48,19,3,0,0
16,8,1,100,79,48,8,5,0,0
16,6,-3,100,74,34,8,5,0,0
16,6,-3,100,71,31,8,5,0,0
16,11,7,93,80,55,8,5,0,0
16,7,-1,100,70,34,8,5,0,0
16,8,1,100,84,48,8,5,0,0
16,9,3,87,69,50,10,5,0,0
16,11,7,94,87,72,10,5,0,0
16,6,-3,93,56,22,10,5,0,0
16,7,-1,100,84,48,10,5,0,0
16,8,0,93,65,36,10,5,0,0
16,10,4,100,79,55,10,5,0,0
16,6,-3,86,53,13,10,5,0,0
16,8,1,93,75,39,10,5,0,0
16,9,2,81,60,27,10,5,0,0
16,9,2,93,72,36,10,5,0,0
16,7,-1,93,70,34,10,5,0,0
16,8,0,100,84,54,10,5,0,0
16,8,0,100,73,40,10,5,0,0
16,8,0,100,71,38,10,5,0,0
16,9,2,100,77,34,10,5,0,0
16,8,0,100,78,36,10,5,0,0
16,8,0,87,71,45,11,5,0,0
16,8,1,100,71,42,11,5,0,0
16,6,-3,86,58,27,11,5,0,0
16,7,-1,93,62,27,11,5,0,0
16,8,1,100,82,52,11,5,0,0
16,10,4,75,49,29,11,5,0,0
16,9,2,100,80,52,11,5,0,0
16,7,-2,93,64,31,11,5,0,0
16,7,-2,87,66,35,11,5,0,0
16,7,-3,100,70,22,11,5,0,0
16,7,-2,100,72,33,11,5,0,0
16,7,-1,93,59,27,13,5,0,0
16,6,-3,93,61,22,13,5,0,0
16,7,-1,93,66,36,13,5,0,0
16,11,5,100,83,58,13,5,0,0
16,6,-3,100,72,34,13,5,0,0
16,11,7,87,65,39,14,5,0,0
16,7,-1,93,60,27,14,5,0,0
16,10,5,93,78,55,14,5,0,0
16,12,8,100,84,67,16,5,0,0
16,9,3,100,75,45,16,5,0,0
16,9,3,87,62,25,23,5,0,0
16,6,-4,74,45,13,10,6,0,0
16,9,3,93,75,48,11,6,0,0
16,9,3,93,76,45,11,6,0,0
16,7,-2,93,62,31,11,6,0,0
16,7,-1,93,60,23,11,6,0,0
16,7,-2,93,50,14,11,6,0,0
16,6,-4,87,65,29,11,6,0,0
16,9,2,100,74,31,11,6,0,0
16,8,1,93,77,48,13,6,0,0
16,10,4,100,62,31,13,6,0,0
16,4,-6,68,35,8,13,6,0,0
16,7,-2,100,69,18,13,6,0,0
16,7,-3,93,60,12,13,6,0,0
16,8,0,93,54,23,14,6,0,0
16,6,-3,100,76,36,14,6,0,0
16,7,-2,100,61,20,14,6,0,0
16,8,1,93,75,45,14,6,0,0
16,10,4,87,60,34,14,6,0,0
16,6,-3,86,63,23,14,6,0,0
16,9,3,100,81,55,14,6,0,0
16,9,2,100,79,45,14,6,0,0
16,12,9,100,78,48,16,6,0,0
16,8,1,100,73,39,16,6,0,0
16,7,-1,80,50,29,16,6,0,0
16,11,7,82,68,45,19,6,0,0
16,9,2,81,57,34,19,6,0,0
16,8,1,70,49,29,19,6,0,0
16,8,1,100,70,27,19,6,0,0
16,9,3,93,64,14,21,6,0,0
16,8,0,100,68,36,21,6,0,0
16,11,6,100,67,39,21,6,0,0
16,8,1,100,52,23,21,6,0,0
16,8,1,93,69,45,23,6,0,0
16,12,8,93,81,59,24,6,0,0
16,8,0,100,66,27,24,6,0,0
16,10,4,93,67,36,26,6,0,0
16,8,0,87,56,31,26,6,0,0
16,8,0,87,54,29,26,6,0,0
16,8,0,87,56,34,13,8,0,0
16,12,8,93,81,59,13,8,0,0
16,10,5,93,69,42,16,8,0,0
16,12,9,94,82,63,19,8,0,0
16,10,5,87,65,45,21,8,0,0
16,12,9,93,73,48,21,8,0,0
16,11,6,93,68,39,21,8,0,0
16,7,-1,93,65,36,23,8,0,0
16,8,1,93,69,45,23,8,0,0
16,10,4,81,55,28,24,8,0,0
16,10,5,100,65,33,24,8,0,0
16,12,8,100,81,51,24,8,0,0
16,9,3,93,66,30,24,8,0,0
16,8,0,93,65,36,26,8,0,0
16,11,6,87,57,27,26,8,0,0
16,11,6,100,78,48,27,8,0,0
16,8,-1,100,72,29,27,8,0,0
16,8,0,100,78,51,45,8,0,0
16,9,2,81,52,21,14,10,0,0
16,10,4,76,63,48,14,10,0,0
16,12,9,100,82,63,19,10,0,0
16,10,5,87,66,36,21,10,0,0
16,12,9,100,78,55,21,10,0,0
16,7,-2,74,56,36,24,10,0,0
16,8,1,81,57,30,24,10,0,0
16,11,6,93,71,34,27,10,0,0
16,8,1,93,68,48,27,10,0,0
16,10,4,87,72,52,29,10,0,0
16,11,7,81,58,28,29,10,0,0
16,9,3,93,69,42,32,10,0,0
16,10,5,93,84,63,40,10,0,0
16,10,5,93,57,34,21,11,0,0
16,10,5,87,68,52,23,11,0,0
16,8,1,87,54,31,24,11,0,0
16,10,4,87,54,29,26,11,0,0
16,10,5,93,65,45,26,11,0,0
16,11,6,93,73,55,26,11,0,0
16,9,2,87,61,45,34,11,0,0
16,12,7,82,55,27,35,11,0,0
16,11,7,93,73,51,37,11,0,0
16,13,10,94,72,55,23,13,0,0
16,11,6,93,76,52,23,13,0,0
16,8,1,81,61,34,24,13,0,0
16,10,4,81,60,39,27,13,0,0
16,9,3,81,62,51,29,13,0,0
16,9,2,81,53,27,29,13,0,0
16,13,10,62,43,27,32,13,0,0
16,9,3,87,56,24,32,13,0,0
16,11,6,81,54,4,34,13,0,0
16,12,8,100,66,25,34,13,0,0
16,9,2,87,61,42,35,13,0,0
16,7,-1,64,41,22,42,13,0,0
16,11,7,87,70,48,23,14,0,0
16,8,0,75,44,19,24,14,0,0
16,9,3,94,69,39,24,14,0,0
16,11,6,76,50,29,26,14,0,0
16,12,9,93,65,42,27,14,0,0
16,12,8,93,82,72,29,14,0,0
16,12,9,100,82,67,35,14,0,0
16,10,4,87,62,42,39,14,0,0
16,11,5,100,65,30,24,16,0,0
16,12,7,87,66,42,26,16,0,0
16,12,9,88,75,59,35,16,0,0
16,12,8,82,61,36,39,16,0,0
16,13,10,100,73,45,45,16,0,0
16,13,10,71,59,48,40,18,0,0
16,13,9,82,62,36,27,19,0,0
16,12,7,100,79,63,29,19,0,0
16,12,7,67,50,28,29,19,0,0
16,12,9,66,54,45,29,21,0,0
16,11,7,87,68,52,35,21,0,0
16,11,7,66,53,31,35,21,0,0
16,12,9,76,57,31,35,21,0,0
16,13,10,82,59,42,39,21,0,0
16,11,5,76,51,25,39,21,0,0
16,13,10,94,59,36,48,21,0,0
16,11,6,71,59,48,37,23,0,0
16,9,2,75,50,34,37,23,0,0
16,13,10,72,60,45,39,23,0,0
16,12,8,87,66,34,34,24,0,0
16,12,9,62,48,31,37,26,0,0
16,12,9,59,45,31,40,27,0,0
16,13,10,94,68,42,47,27,0,0
15,8,2,100,78,51,8,2,0,0
15,8,2,100,68,31,10,2,0,0
15,7,-1,93,75,39,6,3,0,0
15,8,1,100,83,55,6,3,0,0
15,8,0,93,76,44,8,3,0,0
15,11,7,100,85,59,8,3,0,0
15,8,1,93,82,59,10,3,0,0
15,7,-2,86,62,36,10,3,0,0
15,7,-2,93,59,29,10,3,0,0
15,8,2,93,65,34,10,3,0,0
15,7,-1,100,77,45,10,3,0,0
15,12,8,94,85,66,10,3,0,0
15,7,-1,100,68,26,10,3,0,0
15,8,2,100,76,42,10,3,0,0
15,7,-1,93,65,29,11,3,0,0
15,7,-1,93,58,22,11,3,0,0
15,8,2,93,77,48,11,3,0,0
15,8,2,93,76,48,11,3,0,0
15,6,-4,93,74,33,11,3,0,0
15,7,-1,100,82,48,11,3,0,0
15,10,4,100,73,31,13,3,0,0
15,7,-1,100,76,51,14,3,0,0
15,8,1,93,77,42,8,5,0,0
15,8,1,87,65,34,8,5,0,0
15,6,-3,86,64,31,8,5,0,0
15,8,2,100,81,40,8,5,0,0
15,8,1,100,70,39,10,5,0,0
15,8,0,93,63,25,10,5,0,0
15,11,7,93,85,63,10,5,0,0
15,8,0,100,78,48,10,5,0,0
15,6,-4,93,75,42,10,5,0,0
15,8,1,93,72,42,10,5,0,0
15,6,-3,86,66,34,10,5,0,0
15,7,-1,100,78,48,10,5,0,0
15,6,-4,80,56,18,10,5,0,0
15,7,-1,87,60,22,10,5,0,0
15,9,3,100,75,36,10,5,0,0
15,8,0,100,78,35,10,5,0,0
15,8,1,93,57,31,11,5,0,0
15,8,1,93,68,39,11,5,0,0
15,8,1,93,55,17,11,5,0,0
15,12,10,94,80,63,11,5,0,0
15,7,-1,93,68,36,11,5,0,0
15,8,1,93,70,42,11,5,0,0
15,12,9,87,74,59,11,5,0,0
15,7,-2,86,57,33,11,5,0,0
15,6,-4,93,63,27,11,5,0,0
15,7,-1,80,54,31,11,5,0,0
15,8,1,93,72,48,11,5,0,0
15,7,-1,93,73,39,11,5,0,0
15,7,-1,100,72,39,11,5,0,0
15,8,1,100,83,48,11,5,0,0
15,6,-3,86,62,24,11,5,0,0
15,7,-2,100,75,24,11,5,0,0
15,7,-1,93,74,39,13,5,0,0
15,8,2,100,75,39,14,5,0,0
15,8,1,93,67,45,14,5,0,0
15,8,1,93,72,44,21,5,0,0
15,8,1,93,76,48,21,5,0,0
15,8,2,93,66,28,23,5,0,0
15,11,8,100,80,59,11,6,0,0
15,9,3,93,79,59,11,6,0,0
15,9,4,93,76,54,11,6,0,0
15,8,2,100,73,30,11,6,0,0
15,8,1,93,69,38,13,6,0,0
15,8,2,100,77,51,13,6,0,0
15,6,-3,100,62,18,13,6,0,0
15,7,-2,86,58,25,14,6,0,0
15,8,0,100,73,48,14,6,0,0
15,7,-1,100,76,39,16,6,0,0
15,7,-1,100,74,39,16,6,0,0
15,9,3,93,75,45,16,6,0,0
15,9,3,87,61,39,19,6,0,0
15,9,3,100,71,36,19,6,0,0
15,7,-2,93,57,27,21,6,0,0
15,10,6,93,78,58,21,6,0,0
15,10,5,71,46,31,21,6,0,0
15,8,2,93,76,51,21,6,0,0
15,8,0,100,80,48,21,6,0,0
15,8,0,100,68,39,23,6,0,0
15,7,-1,93,72,38,23,6,0,0
15,11,7,82,68,48,23,6,0,0
15,7,-1,87,69,54,24,6,0,0
15,9,4,100,73,41,26,6,0,0
15,8,1,93,57,29,26,6,0,0
15,8,1,81,56,24,26,6,0,0
15,8,0,100,74,39,27,6,0,0
15,7,-2,93,65,27,13,8,0,0
15,8,1,100,71,42,13,8,0,0
15,9,4,100,80,55,16,8,0,0
15,7,-2,86,55,36,16,8,0,0
15,7,-1,71,50,36,19,8,0,0
15,9,4,70,45,23,21,8,0,0
15,8,0,81,51,20,21,8,0,0
15,9,4,100,76,48,21,8,0,0
15,10,6,100,80,55,23,8,0,0
15,8,2,93,58,33,26,8,0,0
15,8,0,75,41,7,26,8,0,0
15,8,1,70,54,30,26,8,0,0
15,9,4,93,59,31,27,8,0,0
15,11,8,87,53,27,32,8,0,0
15,11,7,93,70,37,11,10,0,0
15,9,4,100,76,56,14,10,0,0
15,8,1,81,50,23,19,10,0,0
15,12,9,94,79,63,21,10,0,0
15,11,7,100,81,63,21,10,0,0
15,8,2,81,55,33,21,10,0,0
15,10,6,87,63,38,21,10,0,0
15,8,0,93,67,34,21,10,0,0
15,7,-1,80,50,13,21,10,0,0
15,10,5,81,52,38,26,10,0,0
15,7,-2,93,65,39,27,10,0,0
15,11,7,100,82,63,29,10,0,0
15,9,4,87,61,42,32,10,0,0
15,9,3,100,58,18,32,10,0,0
15,11,8,93,66,39,34,10,0,0
15,6,-3,93,69,31,52,10,0,0
15,10,6,87,70,58,19,11,0,0
15,8,0,87,56,31,23,11,0,0
15,9,4,87,67,45,24,11,0,0
15,9,4,81,64,44,24,11,0,0
15,10,5,93,65,45,29,11,0,0
15,9,4,76,56,38,35,11,0,0
15,8,1,87,54,29,37,11,0,0
15,7,-1,75,55,39,40,11,0,0
15,12,9,100,77,58,26,13,0,0
15,10,5,87,67,48,26,13,0,0
15,10,5,93,75,51,29,13,0,0
15,11,8,87,72,58,21,14,0,0
15,11,7,87,65,44,26,14,0,0
15,10,6,81,60,36,26,14,0,0
15,11,7,100,79,59,29,14,0,0
15,12,9,82,67,54,32,14,0,0
15,11,8,93,74,62,32,14,0,0
15,9,3,87,54,25,35,14,0,0
15,10,5,81,62,42,24,16,0,0
15,8,2,60,39,20,27,16,0,0
15,9,4,61,47,31,29,16,0,0
15,11,8,82,64,42,32,16,0,0
15,10,6,94,70,38,42,16,0,0
15,8,2,70,49,27,27,18,0,0
15,10,6,63,47,33,42,18,0,0
15,11,8,87,64,44,32,19,0,0
15,11,7,93,68,45,34,19,0,0
15,11,8,67,54,36,34,19,0,0
15,11,7,67,53,41,34,19,0,0
15,12,10,94,82,67,35,19,0,0
15,9,3,100,75,52,37,19,0,0
15,12,9,94,78,55,27,21,0,0
15,9,3,81,52,34,35,21,0,0
15,12,9,100,81,62,34,23,0,0
15,10,5,57,48,34,35,23,0,0
15,12,10,94,84,72,37,23,0,0
15,10,6,66,48,33,40,23,0,0
15,13,11,77,67,58,37,24,0,0
15,12,9,62,50,34,40,27,0,0
15,13,12,94,82,67,50,37,0,0
14,9,4,100,87,67,6,8,0,0
14,9,5,100,83,55,6,2,0,0
14,10,6,100,86,63,11,2,0,0
14,8,2,100,83,55,6,3,0,0
14,7,0,100,76,51,8,3,0,0
14,8,2,100,84,59,8,3,0,0
14,8,2,100,87,67,8,3,0,0
14,6,-2,93,76,44,8,3,0,0
14,7,0,100,83,54,8,3,0,0
14,9,5,100,82,52,8,3,0,0
14,9,4,93,76,49,8,3,0,0
14,7,-1,93,74,51,10,3,0,0
14,7,-1,93,70,38,10,3,0,0
14,6,-2,93,76,44,10,3,0,0
14,7,1,100,85,51,10,3,0,0
14,11,8,87,78,55,10,3,0,0
14,9,4,100,85,63,10,3,0,0
14,6,-2,100,84,54,10,3,0,0
14,6,-3,100,64,36,10,3,0,0
14,6,-2,100,81,42,10,3,0,0
14,7,-1,100,76,51,11,3,0,0
14,8,2,87,62,36,11,3,0,0
14,8,3,93,67,38,11,3,0,0
14,10,6,100,86,63,11,3,0,0
14,8,2,100,83,59,13,3,0,0
14,10,6,93,71,47,14,3,0,0
14,7,1,93,84,63,14,3,0,0
14,10,6,100,82,59,14,3,0,0
14,7,1,100,79,48,8,5,0,0
14,7,1,100,73,35,10,5,0,0
14,6,-3,93,74,41,10,5,0,0
14,7,-1,93,78,51,10,5,0,0
14,4,-4,93,70,31,10,5,0,0
14,6,-2,93,69,36,10,5,0,0
14,7,-1,93,77,41,10,5,0,0
14,8,2,93,80,58,10,5,0,0
14,7,0,100,84,59,10,5,0,0
14,7,0,100,73,41,10,5,0,0
14,7,0,100,80,48,10,5,0,0
14,6,-3,100,79,38,10,5,0,0
14,7,0,100,81,55,10,5,0,0
14,4,-5,86,63,19,10,5,0,0
14,7,-1,100,82,43,10,5,0,0
14,7,0,100,87,50,10,5,0,0
14,4,-4,100,69,26,10,5,0,0
14,6,-2,100,72,27,10,5,0,0
14,7,1,93,63,36,11,5,0,0
14,7,-1,93,63,41,11,5,0,0
14,7,0,100,86,59,11,5,0,0
14,7,0,100,85,59,11,5,0,0
14,6,-3,93,74,48,11,5,0,0
14,7,-1,100,83,53,11,5,0,0
14,11,8,100,78,45,11,5,0,0
14,4,-4,100,70,28,11,5,0,0
14,5,-4,100,73,27,11,5,0,0
14,7,-2,93,64,20,11,5,0,0
14,7,0,87,60,36,13,5,0,0
14,9,4,82,71,51,13,5,0,0
14,10,7,87,76,59,13,5,0,0
14,6,-3,86,62,29,13,5,0,0
14,8,2,100,83,54,13,5,0,0
14,7,-1,93,70,38,13,5,0,0
14,7,0,80,55,38,13,5,0,0
14,6,-2,86,59,27,13,5,0,0
14,6,-3,93,67,27,13,5,0,0
14,6,-2,100,67,29,13,5,0,0
14,7,-1,93,67,38,14,5,0,0
14,6,-2,100,77,48,14,5,0,0
14,7,-1,93,78,59,16,5,0,0
14,8,3,100,79,55,16,5,0,0
14,9,5,100,78,44,16,5,0,0
14,9,4,100,84,60,16,5,0,0
14,6,-2,80,49,18,16,5,0,0
14,9,5,100,72,48,19,5,0,0
14,7,0,100,81,58,19,5,0,0
14,7,1,87,62,36,19,5,0,0
14,7,-1,100,78,51,21,5,0,0
14,9,5,93,69,38,21,5,0,0
14,7,1,100,65,32,21,5,0,0
14,7,-1,100,75,41,10,6,0,0
14,8,3,100,79,47,10,6,0,0
14,10,6,93,74,48,11,6,0,0
14,10,7,100,89,72,11,6,0,0
14,9,4,93,79,55,11,6,0,0
14,9,5,100,87,64,11,6,0,0
14,9,4,93,78,54,13,6,0,0
14,7,0,87,64,44,13,6,0,0
14,9,4,100,86,67,13,6,0,0
14,7,-1,100,74,44,13,6,0,0
14,8,2,100,78,38,13,6,0,0
14,10,6,71,56,36,14,6,0,0
14,7,-1,100,82,43,14,6,0,0
14,7,0,93,76,41,16,6,0,0
14,7,0,87,54,21,19,6,0,0
14,6,-2,100,77,51,19,6,0,0
14,9,3,100,70,35,19,6,0,0
14,8,2,87,60,32,19,6,0,0
14,8,3,76,59,41,21,6,0,0
14,7,-1,93,73,36,21,6,0,0
14,11,9,100,88,72,23,6,0,0
14,8,3,93,69,51,24,6,0,0
14,6,-3,93,66,36,27,6,0,0
14,7,-1,100,73,31,27,6,0,0
14,7,-1,87,57,29,34,6,0,0
14,7,0,93,70,41,14,8,0,0
14,7,-1,93,79,48,14,8,0,0
14,6,-2,69,39,14,16,8,0,0
14,7,1,93,63,33,19,8,0,0
14,8,2,65,45,29,19,8,0,0
14,7,0,93,62,36,19,8,0,0
14,9,3,100,72,35,19,8,0,0
14,8,3,87,64,38,21,8,0,0
14,10,5,93,65,41,21,8,0,0
14,9,5,93,74,48,23,8,0,0
14,10,7,87,55,33,23,8,0,0
14,6,-2,86,53,25,24,8,0,0
14,6,-3,93,62,31,26,8,0,0
14,4,-4,86,60,33,26,8,0,0
14,6,-2,93,61,27,27,8,0,0
14,8,3,93,71,54,27,8,0,0
14,7,0,100,75,36,29,8,0,0
14,9,4,93,74,51,14,10,0,0
14,8,2,81,57,33,16,10,0,0
14,8,3,75,51,29,23,10,0,0
14,7,1,70,41,14,27,10,0,0
14,7,-1,87,60,40,32,10,0,0
14,6,-2,80,57,41,37,10,0,0
14,11,8,94,58,41,21,11,0,0
14,10,7,87,67,48,23,11,0,0
14,7,1,81,53,25,24,11,0,0
14,9,5,100,72,41,26,11,0,0
14,7,1,87,64,44,29,11,0,0
14,7,1,93,64,44,32,11,0,0
14,8,3,61,41,15,32,11,0,0
14,8,2,100,65,39,34,11,0,0
14,7,-1,86,57,32,37,11,0,0
14,4,-4,93,70,48,40,11,0,0
14,7,-1,100,77,44,40,11,0,0
14,10,7,100,80,58,26,13,0,0
14,8,2,87,63,41,26,13,0,0
14,7,1,65,43,21,26,13,0,0
14,8,3,93,74,51,29,13,0,0
14,9,5,93,77,63,32,13,0,0
14,8,3,87,66,51,34,13,0,0
14,10,6,76,51,22,35,13,0,0
14,10,6,81,63,48,37,13,0,0
14,7,1,87,62,33,37,13,0,0
14,11,9,100,90,82,24,14,0,0
14,10,6,93,74,55,26,14,0,0
14,7,1,81,63,46,26,14,0,0
14,9,5,81,61,38,26,14,0,0
14,10,6,93,67,38,29,14,0,0
14,9,5,81,60,36,34,14,0,0
14,11,9,94,79,58,24,16,0,0
14,9,4,57,40,16,26,16,0,0
14,12,11,94,83,72,27,16,0,0
14,10,7,76,55,33,27,16,0,0
14,8,3,65,43,14,27,16,0,0
14,10,6,81,67,48,29,16,0,0
14,9,5,76,45,26,29,16,0,0
14,10,5,93,65,38,48,16,0,0
14,11,9,87,75,59,29,18,0,0
14,9,5,81,61,48,34,18,0,0
14,10,5,87,66,33,27,19,0,0
14,11,8,76,58,33,29,19,0,0
14,9,5,66,45,29,32,19,0,0
14,10,7,66,49,33,34,19,0,0
14,12,10,62,52,36,37,19,0,0
14,11,8,62,45,31,35,21,0,0
14,10,7,71,57,25,37,21,0,0
14,9,5,81,54,41,40,21,0,0
14,10,6,81,66,40,42,21,0,0
14,8,3,93,61,47,42,21,0,0
14,9,5,65,46,29,34,23,0,0
14,10,7,81,59,38,35,23,0,0
14,7,0,69,47,33,39,23,0,0
14,9,5,66,55,41,34,24,0,0
14,12,10,94,83,72,35,26,0,0
14,11,7,82,69,53,35,26,0,0
14,11,8,87,60,38,42,26,0,0
14,9,4,58,43,24,45,26,0,0
14,10,7,88,68,47,45,26,0,0
14,11,8,62,49,33,47,26,0,0
14,10,6,57,48,36,42,27,0,0
14,10,7,81,56,44,47,27,0,0
14,10,6,61,50,38,55,34,0,0
13,7,0,100,83,58,6,3,0,0
13,8,3,93,66,44,8,3,0,0
13,7,1,93,74,44,8,3,0,0
13,6,-2,100,72,33,10,3,0,0
13,7,1,100,91,72,10,3,0,0
13,8,4,100,88,72,10,3,0,0
13,7,1,100,85,58,10,3,0,0
13,6,-2,93,74,47,10,3,0,0
13,6,-1,100,80,51,10,3,0,0
13,6,-2,100,65,26,10,3,0,0
13,7,1,93,77,38,11,3,0,0
13,8,3,93,82,63,11,3,0,0
13,6,-2,100,71,36,11,3,0,0
13,6,-2,100,73,30,11,3,0,0
13,10,7,100,83,50,13,3,0,0
13,7,1,100,70,25,14,3,0,0
13,4,-3,86,65,35,8,5,0,0
13,6,-2,100,74,32,8,5,0,0
13,4,-3,93,74,38,10,5,0,0
13,6,-2,93,77,44,10,5,0,0
13,4,-3,100,82,54,10,5,0,0
13,4,-3,93,68,31,10,5,0,0
